class	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_1090"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1091"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	NA
"OTU_1092"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1093"	NA	NA	NA	NA	NA	NA	NA
"OTU_1094"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Parafilimonas"	NA
"OTU_1095"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1096"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA
"OTU_1097"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	NA
"OTU_1098"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavitalea"	NA
"OTU_1099"	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"Sphaerobacterales"	"Sphaerobacteraceae"	"Nitrolancea"	NA
"OTU_1100"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1101"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1102"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1103"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1104"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1105"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	NA	NA	NA
"OTU_1106"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	NA
"OTU_1107"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1108"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1109"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	NA
"OTU_1110"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1111"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1112"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agromyces"	NA
"OTU_1113"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	NA	NA
"OTU_1114"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1115"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1116"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1117"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1118"	"Bacteria"	"Actinobacteria"	"MB-A2-108"	NA	NA	NA	NA
"OTU_1119"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1120"	"Bacteria"	"Gemmatimonadetes"	"AKAU4049"	NA	NA	NA	NA
"OTU_1121"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1122"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1123"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	NA	NA	NA
"OTU_1124"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1125"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavitalea"	NA
"OTU_1126"	"Bacteria"	"Acidobacteria"	"Subgroup_25"	NA	NA	NA	NA
"OTU_1127"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1128"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1129"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1130"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	NA
"OTU_1131"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Aeromicrobium"	NA
"OTU_1132"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1133"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA	NA
"OTU_1134"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1135"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1136"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1137"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1138"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1139"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1140"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1141"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	NA	NA	NA
"OTU_1142"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1143"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1144"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Nordella"	NA
"OTU_1145"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1146"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1147"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	NA	NA
"OTU_1148"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1149"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1150"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Planctomyces"	NA
"OTU_1151"	"Bacteria"	"Chloroflexi"	"Caldilineae"	"Caldilineales"	"Caldilineaceae"	"Litorilinea"	NA
"OTU_1152"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Propionicicella"	NA
"OTU_1153"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1154"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1155"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Ohtaekwangia"	NA
"OTU_1156"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1157"	"Bacteria"	"Acidobacteria"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae_(Subgroup_4)"	"RB41"	NA
"OTU_1158"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1159"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1160"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1161"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1162"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1163"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA
"OTU_1164"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1165"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1166"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1167"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1168"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1169"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1170"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1171"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1172"	"Bacteria"	"Acidobacteria"	"Solibacteres"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"	NA
"OTU_1173"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1174"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1175"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rubellimicrobium"	NA
"OTU_1176"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA	NA
"OTU_1177"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA	NA
"OTU_1178"	"Bacteria"	"Gemmatimonadetes"	"S0134_terrestrial_group"	NA	NA	NA	NA
"OTU_1179"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1180"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	NA
"OTU_1181"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	NA	NA
"OTU_1182"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1183"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1184"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	NA	NA	NA	NA
"OTU_1185"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Segetibacter"	NA
"OTU_1186"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Ohtaekwangia"	NA
"OTU_1187"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Pir4_lineage"	NA
"OTU_1188"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	NA
"OTU_1189"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	NA	NA	NA
"OTU_1190"	"Bacteria"	"Actinobacteria"	"Rubrobacteria"	"Rubrobacterales"	"Rubrobacteriaceae"	"Rubrobacter"	NA
"OTU_1191"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1192"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Ohtaekwangia"	NA
"OTU_1193"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA
"OTU_1194"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1195"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1196"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	NA
"OTU_1197"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1198"	"Archaea"	"Thaumarchaeota"	"Soil_Crenarchaeotic_Group(SCG)"	NA	NA	NA	NA
"OTU_1199"	"Bacteria"	"Acidobacteria"	"Subgroup_25"	NA	NA	NA	NA
"OTU_1200"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1201"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA
"OTU_1202"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1203"	"Bacteria"	"Tectomicrobia"	NA	NA	NA	NA	NA
"OTU_1204"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1205"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1206"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1207"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1208"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1209"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA	NA
"OTU_1210"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"MSB-1E8"	NA	NA
"OTU_1211"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Gemmata"	NA
"OTU_1212"	"Bacteria"	"Actinobacteria"	"TakashiAC-B11"	NA	NA	NA	NA
"OTU_1213"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1214"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Acidimicrobiales"	NA	NA	NA
"OTU_1215"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1216"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	NA	NA
"OTU_1217"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1218"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1219"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1220"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1221"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1222"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	NA
"OTU_1223"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1224"	"Bacteria"	"Chloroflexi"	"Ardenticatenia"	NA	NA	NA	NA
"OTU_1225"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1226"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1227"	"Bacteria"	"Saccharibacteria"	NA	NA	NA	NA	NA
"OTU_1228"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1229"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1230"	"Bacteria"	"Chlamydiae"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"	"Neochlamydia"	NA
"OTU_1231"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1232"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	NA	NA
"OTU_1233"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1234"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Azohydromonas"	NA
"OTU_1235"	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_Incertae_Sedis"	"Order_II"	"Rhodothermaceae"	"Rubrivirga"	NA
"OTU_1236"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA
"OTU_1237"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"X35"	NA	NA	NA
"OTU_1238"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	"Permianibacter"	NA
"OTU_1239"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1240"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1241"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	NA
"OTU_1242"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	NA
"OTU_1243"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1244"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1245"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1246"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1247"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1248"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1249"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"OTU_1250"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA	NA
"OTU_1251"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1252"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1253"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1254"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agromyces"	NA
"OTU_1255"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Terrimonas"	NA
"OTU_1256"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1257"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1258"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1259"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1260"	"Bacteria"	"Armatimonadetes"	NA	NA	NA	NA	NA
"OTU_1261"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1262"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA	NA
"OTU_1263"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1264"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1265"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	NA
"OTU_1266"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1267"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1268"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1269"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA	NA
"OTU_1270"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1271"	"Bacteria"	"Chloroflexi"	"Ktedonobacteria"	"C0119"	NA	NA	NA
"OTU_1272"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1273"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1274"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1275"	"Archaea"	"Thaumarchaeota"	"Soil_Crenarchaeotic_Group(SCG)"	NA	NA	NA	NA
"OTU_1276"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1277"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1278"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	NA
"OTU_1279"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1280"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Cnuella"	NA
"OTU_1281"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	NA
"OTU_1282"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1283"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1284"	"Bacteria"	"Saccharibacteria"	NA	NA	NA	NA	NA
"OTU_1285"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1286"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1287"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillales_Incertae_Sedis"	"Reyranella"	NA
"OTU_1288"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA
"OTU_1289"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1290"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	NA	NA
"OTU_1291"	"Bacteria"	"TM6_(Dependentiae)"	NA	NA	NA	NA	NA
"OTU_1292"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Flavisolibacter"	NA
"OTU_1293"	"Bacteria"	"Saccharibacteria"	NA	NA	NA	NA	NA
"OTU_1294"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1295"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	NA
"OTU_1296"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1297"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1298"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1299"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1300"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	NA
"OTU_1301"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	NA
"OTU_1302"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	NA
"OTU_1303"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	NA	NA	NA
"OTU_1304"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	NA	NA
"OTU_1305"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1306"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1307"	"Bacteria"	"Gemmatimonadetes"	"Longimicrobia"	"Longimicrobiales"	"Longimicrobiaceae"	NA	NA
"OTU_1308"	"Bacteria"	"Chloroflexi"	"Thermomicrobia"	"JG30-KF-CM45"	NA	NA	NA
"OTU_1309"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1310"	"Bacteria"	"Acidobacteria"	"Subgroup_25"	NA	NA	NA	NA
"OTU_1311"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1312"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA	NA
"OTU_1313"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA	NA
"OTU_1314"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1315"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1316"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1317"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Nordella"	NA
"OTU_1318"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1319"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1320"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1321"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1322"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1323"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Pseudolabrys"	NA
"OTU_1324"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1325"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Ohtaekwangia"	NA
"OTU_1326"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1327"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfuromonadales"	"Geobacteraceae"	"Geobacter"	NA
"OTU_1328"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1329"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA	NA
"OTU_1330"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1331"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1332"	"Bacteria"	"Saccharibacteria"	NA	NA	NA	NA	NA
"OTU_1333"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1334"	"Bacteria"	"Deinococcus-Thermus"	"Deinococci"	"Deinococcales"	"Trueperaceae"	"Truepera"	NA
"OTU_1335"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Phycicoccus"	NA
"OTU_1336"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1337"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	NA
"OTU_1338"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1339"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1340"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1341"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1342"	"Bacteria"	"Planctomycetes"	"Planctomycetacia"	"Planctomycetales"	"Planctomycetaceae"	"Planctomyces"	NA
"OTU_1343"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1344"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1345"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"JG34-KF-361"	NA	NA
"OTU_1346"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Saprospiraceae"	NA	NA
"OTU_1347"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1348"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1349"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1350"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1351"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Nordella"	NA
"OTU_1352"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1353"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1354"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1355"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1356"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"OTU_1357"	"Eukaryota"	NA	NA	NA	NA	NA	NA
